customer_id,plan_type,is_family_plan,avg_monthly_bill,total_revenue_12m,tenure_months,customer_age,customer_region,occupation_type,income_bracket,avg_monthly_data_usage_gb,avg_monthly_voice_minutes,avg_monthly_sms,roaming_usage_minutes,international_usage_minutes,value_added_services_subscribed,plan_category,contract_length_months,discounts_or_offers_applied,is_5g_plan,num_lines_in_account,loyalty_score,app_login_frequency,reward_points_balance,wallet_balance,avg_topup_amount,topup_frequency,financial_stress_index,cost_overrun_score,churn_risk_score,segment_label
C6454,prepaid,0,623.3334132455012,7516.623106033505,71,29,south,unemployed,low,24.18996648274618,2112,822,0.0,12.0,0,basic,3,0,1,3,8,10,1136,3002.001266167915,658.6543398524432,17,0.17502749434079623,0.16100273035171764,0.1716071510173779,occasional_defaulter
C6455,postpaid,0,663.6386092635515,8121.658625203245,75,18,rural,unemployed,upper_middle,39.26297981784547,398,766,4.0,2.0,1,standard,12,1,1,1,10,35,49360,541.2058032835804,236.95210578063686,24,0.7891122108356168,0.8349748906553476,0.46105607067853893,habitual_defaulter
C6456,prepaid,1,200.0,2596.76354174603,51,30,east,retired,lower_middle,1.0,1017,22,27.0,3.0,0,standard,3,0,1,4,8,37,53480,1569.3285129079854,940.720888980522,3,0.4563445242304299,0.18341480854934966,0.4867397915834576,occasional_defaulter
C6457,postpaid,0,828.3044826193059,6593.537486977145,8,47,south,self_employed,lower_middle,42.82610510394111,2555,675,2.0,2.0,0,standard,6,1,1,1,5,41,32115,3516.353293163318,918.0608729347882,8,0.40315765255183755,0.10448825749381274,0.27709635558900936,habitual_defaulter
C6458,prepaid,0,395.97959681524964,4730.538092478029,13,27,north,salaried,upper_middle,23.12937146531907,2683,657,12.0,5.0,1,standard,6,0,0,3,3,49,22587,2917.8346017513163,583.4722630253577,0,0.6975054496097498,0.48065007956621975,0.1787913251209785,habitual_defaulter
C6459,prepaid,0,370.2024282359702,4597.829961142714,32,53,east,student,low,25.7827460631851,2413,812,3.0,6.0,0,standard,12,0,1,1,10,22,44850,3833.1021588585613,919.5430775591415,25,0.4031345779796043,0.4010414031569648,0.2980352409005542,occasional_defaulter
C6460,prepaid,0,455.8704534419914,5442.892913845392,105,23,rural,self_employed,lower_middle,11.891170158343877,2019,855,13.0,3.0,0,basic,1,1,1,1,7,52,7798,3402.736798896877,567.1956371051027,12,0.21723179373961465,0.6555055387698212,0.9473694096029353,habitual_defaulter
C6461,prepaid,0,447.4870195947083,5328.55830646027,34,26,metro,salaried,low,20.620538978014867,2718,454,0.0,16.0,1,premium,6,0,1,1,7,57,10115,384.4209937014081,1330.2129260387037,3,0.5960140615980764,0.7762172158656804,0.42742859730447447,habitual_defaulter
C6462,postpaid,1,366.97745821679894,4364.039798007293,18,67,rural,self_employed,low,9.680945716869312,318,88,3.0,4.0,0,standard,12,0,1,2,3,18,14415,1012.6514032471168,1468.6535156660138,13,0.728688370552227,0.13315247920813034,0.5670603346945907,habitual_defaulter
C6463,postpaid,0,548.7426881236531,6514.298830717882,79,19,east,salaried,lower_middle,25.01967881296625,2244,239,6.0,10.0,0,standard,6,0,0,1,6,22,49926,699.3605444953998,80.10786857877575,13,0.8044973037609048,0.47584527274546584,0.8545547951020045,habitual_defaulter
C6464,prepaid,0,400.5935499327803,4721.745598510894,55,23,south,self_employed,upper_middle,23.771866774269782,2593,235,4.0,14.0,0,basic,6,0,1,2,3,7,26121,1264.9767639962201,595.7559775504773,20,0.9819850348817545,0.25102821053412605,0.24621692385941762,habitual_defaulter
C6465,postpaid,0,575.4645488554698,6890.538152379124,43,28,west,salaried,low,22.475763374727986,2402,172,9.0,1.0,0,standard,6,0,0,1,6,44,32904,4037.7361503568354,976.4850011272515,16,0.022821381446302746,0.7170315048219899,0.007800751500372627,habitual_defaulter
C6466,prepaid,0,240.33942667305735,2753.831788460805,24,43,east,self_employed,upper_middle,12.882082745496712,1538,6,3.0,10.0,1,standard,24,1,0,1,8,47,37096,3190.2238792780736,676.4691731967265,15,0.1211640248571545,0.19241053463639213,0.5805560757200632,occasional_defaulter
C6467,prepaid,0,484.08873474005964,5760.896162409885,111,45,rural,retired,low,22.440792138513288,1257,708,34.0,1.0,1,premium,12,0,0,3,1,45,1774,1027.232912758264,1228.9661493471622,18,0.42978293333584194,0.06016026255783469,0.9965769670349583,habitual_defaulter
C6468,prepaid,0,297.98329434008394,3701.8338684514138,21,30,south,retired,lower_middle,3.3541286900167453,1189,360,15.0,12.0,0,standard,3,1,0,1,8,35,17024,3761.0835369601405,1768.7973444998008,27,0.32685153652715204,0.16347461161574184,0.8153911626608936,occasional_defaulter
C6469,postpaid,0,382.6814327628041,4663.386148699596,18,55,east,salaried,lower_middle,17.199728100785887,1433,727,7.0,7.0,0,basic,12,0,1,1,3,53,9423,3311.0465223651668,1162.1947392292584,4,0.3733355925092765,0.2397816382461796,0.21023419594611203,habitual_defaulter
C6470,postpaid,0,589.2610908807849,7026.396777521,14,29,east,salaried,lower_middle,34.7527275273278,1904,83,7.0,6.0,0,basic,6,0,1,1,6,9,32622,445.92416629509415,1405.579762412291,9,0.321535839874997,0.1732726661377043,0.7102285596381305,habitual_defaulter
C6471,postpaid,0,225.38303033573715,2725.65850572255,53,36,east,self_employed,lower_middle,18.276734128200662,2282,212,6.0,6.0,0,basic,6,1,1,1,8,39,22360,3394.4997400225507,534.2477080059608,21,0.9461637661966251,0.41656187838412784,0.6091827107097317,habitual_defaulter
C6472,postpaid,0,346.42832483527803,4149.888971221209,19,35,west,self_employed,low,33.79523420707175,617,915,14.0,4.0,1,premium,12,1,0,1,8,29,62264,2371.1756607890707,1900.7167164264815,4,0.7755565044837147,0.775897189401769,0.8781618703843397,habitual_defaulter
C6473,postpaid,0,744.6619906951638,8875.959018873345,77,36,south,salaried,low,36.575803023848316,1694,713,15.0,0.0,0,basic,24,0,0,1,8,55,20104,553.5082712940887,508.7201105393134,12,0.6077839092003939,0.039520737381106286,0.7267933661474449,habitual_defaulter
C6474,postpaid,0,250.32302578961915,2819.86191783031,57,45,rural,unemployed,low,3.1970802321798626,2371,376,96.0,6.0,0,premium,6,1,1,1,3,55,9159,2269.0066234571177,164.11406222067887,23,0.3883530826138957,0.008222677318972305,0.4838679408597901,habitual_defaulter
C6475,postpaid,1,1447.8383459168904,17302.92477997855,64,29,north,salaried,upper_middle,69.00255892391131,2412,470,20.0,0.0,0,basic,1,0,0,4,7,16,19313,1077.4378425783666,1333.8649287333694,3,0.9761779238934367,0.74477361442702,0.21501181347339404,habitual_defaulter
C6476,postpaid,0,1056.1910599375244,12650.259893424722,80,49,rural,salaried,low,46.41575186399144,1205,756,15.0,20.0,0,premium,6,0,1,1,9,29,35028,3587.7011656420195,1822.7453915784663,29,0.4637625768252871,0.5568178404002276,0.37138519824134564,occasional_defaulter
C6477,prepaid,0,414.8886220265489,1029.997054185726,2,69,metro,self_employed,low,19.402243516670787,192,301,1.0,2.0,0,basic,1,0,1,1,8,58,15192,197.0230346196017,1152.3466261672747,20,0.8387946246806798,0.3290632515326002,0.7133410598366076,habitual_defaulter
C6478,prepaid,0,353.2000716955136,4288.711283666713,57,30,west,salaried,high,15.769608134828054,819,544,16.0,8.0,1,basic,12,1,0,3,5,56,23675,120.78070137160223,686.059262117802,23,0.9387086452740855,0.5748724769866388,0.5006546217563171,habitual_defaulter
C6479,prepaid,0,608.5426174289444,7294.867211012926,34,69,metro,salaried,low,41.74021600741682,1789,885,14.0,7.0,0,basic,24,0,0,3,8,57,12688,4357.114866357779,1824.3004817770502,18,0.8369758695711881,0.25999408677950187,0.7942925373326393,habitual_defaulter
C6480,prepaid,0,245.64705222269916,2988.5671235122,49,40,metro,salaried,upper_middle,1.0,2258,782,45.0,8.0,0,premium,24,0,0,2,8,47,39952,1367.9512212158584,1299.8448385613008,18,0.776494081833285,0.633113715118789,0.3186208628156676,habitual_defaulter
C6481,prepaid,0,200.0,2420.4683771196574,90,53,north,salaried,upper_middle,12.178044217611077,1503,33,26.0,3.0,0,basic,1,1,0,1,1,39,7538,22.44826207549511,1285.7209303723437,1,0.6671022904660534,0.2718301938351476,0.2272969989414142,habitual_defaulter
C6482,prepaid,0,422.99725166152325,5020.476497772776,54,47,east,unemployed,lower_middle,12.824697118493157,1507,590,13.0,5.0,1,standard,6,0,1,1,5,22,46090,2409.485611414453,154.8377181454307,26,0.48109727394189794,0.22890119023897482,0.5021513809634153,habitual_defaulter
C6483,postpaid,0,505.8666911865811,6066.054130727438,22,39,north,student,high,29.22692167144802,1221,900,5.0,11.0,0,basic,6,0,0,1,2,52,10960,4553.587390727937,86.65998585179655,11,0.23350904541871076,0.46138866499735,0.4439718454042303,habitual_defaulter
C6484,prepaid,0,573.6015396070063,6855.311839010105,84,55,metro,salaried,low,34.81516836039661,2547,776,25.0,4.0,1,basic,24,1,0,1,9,35,42705,616.6211921188059,1462.6441458581376,19,0.7122224101481525,0.3935852367213798,0.33088470760533084,habitual_defaulter
C6485,prepaid,0,388.34443353565723,4539.192993881693,93,62,west,salaried,low,27.608295818805885,1394,346,7.0,3.0,0,premium,1,1,0,1,1,45,3202,1864.586711921954,198.0815816156838,9,0.7982724697827844,0.1328810070220462,0.1485007403115648,habitual_defaulter
C6486,prepaid,0,1097.3689183260278,13123.858480867591,82,59,metro,retired,low,46.99989746617048,2862,319,9.0,0.0,0,basic,24,1,1,3,7,24,34258,1937.123846329355,723.5175814649297,3,0.26925100311576167,0.6897855788266235,0.4176499125479739,occasional_defaulter
C6487,postpaid,1,239.28927790585976,2863.978032970753,93,20,metro,salaried,low,18.55875044104261,901,633,24.0,5.0,1,standard,1,1,1,4,2,18,1246,2674.3292580577627,1120.5282949164393,26,0.7826493063900016,0.424608198826506,0.30139465203864857,habitual_defaulter
C6488,prepaid,0,291.1841327843005,3530.2293762805757,106,26,north,salaried,lower_middle,9.237881395375103,1065,443,7.0,9.0,0,basic,6,0,1,2,9,40,53424,2949.7947016084577,1343.6852024302573,27,0.049747223968542476,0.7543631152081842,0.5838268021862127,occasional_defaulter
C6489,prepaid,1,711.6952327464818,8543.31457078577,44,32,south,salaried,high,38.976240904106476,585,795,7.0,3.0,0,standard,24,0,1,4,9,38,27684,2750.4189086529614,508.4474747936813,27,0.039651433604567465,0.2399944237286551,0.34906049119374427,occasional_defaulter
C6490,postpaid,0,287.4629372170347,3527.181939928928,91,47,metro,salaried,lower_middle,8.76920089236618,2239,264,12.0,16.0,1,standard,1,0,0,1,10,48,690,4151.024051953418,1749.9205238324769,4,0.16580809349174397,0.9618985256468282,0.05002514624069654,occasional_defaulter
C6491,postpaid,0,281.41311540601777,3361.168444554438,35,43,south,salaried,low,14.703746471982413,2010,248,22.0,1.0,0,standard,1,0,1,1,2,30,8022,4199.989721346007,416.2480463629974,13,0.70357766010333,0.8235221280362627,0.8890337213581344,habitual_defaulter
C6492,prepaid,0,582.8006185801045,7097.731476022415,29,47,east,self_employed,upper_middle,31.07591508293691,2897,817,57.0,4.0,0,standard,12,1,1,3,1,10,931,843.3308035434684,1453.133647196117,24,0.23481296287427855,0.960249125831663,0.04505563719245276,habitual_defaulter
C6493,prepaid,0,305.0764981685145,1846.9389835834306,6,22,metro,salaried,lower_middle,27.699299644650154,236,675,3.0,11.0,0,basic,1,0,1,1,2,2,6782,297.3536459810322,71.00218537177582,23,0.6359906662342176,0.7302935588326622,0.7296244610159708,habitual_defaulter
C6494,prepaid,0,506.13506707380077,6111.459371802135,116,48,north,student,upper_middle,10.589667080556314,2662,264,6.0,28.0,1,basic,1,1,0,3,4,16,32244,2201.332907016292,82.77028586907896,23,0.42020782471749285,0.7796324673900121,0.4060717941449734,habitual_defaulter
C6495,postpaid,0,370.58353769732685,4470.364022406194,37,74,rural,salaried,high,31.26570602073936,2071,762,84.0,4.0,0,basic,3,1,0,1,5,53,6225,2086.4008745713,1191.6847089069317,29,0.20604709339552274,0.7021177754412744,0.8737377840397968,habitual_defaulter
C6496,prepaid,0,339.02876732469934,4030.570419725237,89,39,east,self_employed,upper_middle,11.325899942333852,553,542,19.0,11.0,0,standard,24,0,1,1,7,46,5789,1678.696978529196,797.8828707027743,27,0.6406670958012787,0.8209103095710444,0.8740006580074635,habitual_defaulter
C6497,prepaid,0,200.0,2452.654927311364,85,71,west,salaried,lower_middle,4.198699820564167,2696,746,0.0,9.0,1,basic,24,0,0,1,10,21,66400,4270.267674529879,1136.940133274515,25,0.5005341690559281,0.8740144702990611,0.07436709380740725,habitual_defaulter
C6498,prepaid,0,588.0192785740613,7009.7709341030995,58,58,metro,salaried,lower_middle,22.597032539632117,782,300,45.0,22.0,0,basic,6,1,1,2,5,28,16085,3388.606527100128,327.83734470225176,5,0.394089883916103,0.670918536107258,0.8050417869289924,habitual_defaulter
C6499,prepaid,0,274.25148237532034,3215.28092194584,64,32,north,salaried,low,30.564539165644415,2303,438,7.0,6.0,0,basic,3,0,0,1,9,17,88452,3905.9724227448555,379.90985663453006,3,0.9250846253048565,0.9717181214006365,0.04280149298051594,habitual_defaulter
C6500,postpaid,1,496.4420641009811,5979.426250363425,31,62,metro,salaried,upper_middle,25.553882217893136,2672,461,16.0,7.0,0,basic,1,1,0,3,9,39,48762,3096.8291692700695,1938.3975330272651,4,0.767255859284371,0.38814887350353955,0.14966261340875042,habitual_defaulter
C6501,prepaid,0,410.89688950654966,4925.885524119975,104,70,north,student,lower_middle,17.369942717351545,2808,782,9.0,1.0,0,basic,1,1,1,3,9,7,20790,61.238440682038764,1082.5106586116353,21,0.07795301150658818,0.8596390068268306,0.5590245694917673,occasional_defaulter
C6502,prepaid,0,486.10301561025636,5771.4763900206535,50,52,north,self_employed,high,18.43118773130447,2760,756,4.0,2.0,0,basic,3,1,1,2,10,50,86540,1262.7124966042081,222.6397419697677,4,0.973750647222313,0.8829258599541071,0.26348454531718146,habitual_defaulter
C6503,prepaid,0,501.53758225882535,6026.6994147561045,80,36,south,retired,upper_middle,24.037753506067467,1154,497,18.0,8.0,1,basic,6,0,0,1,1,2,9847,2203.3644081029192,1035.3068086166652,27,0.7072583842781777,0.8132886441361976,0.1385984844405016,habitual_defaulter
C6504,prepaid,0,605.7670692508092,7324.961194098431,60,51,metro,salaried,lower_middle,15.814400870252877,2139,424,5.0,7.0,0,basic,6,1,0,1,1,49,515,379.49709450902645,162.36775270360215,5,0.13122399788043193,0.16437083819066178,0.05219436875786798,habitual_defaulter
C6505,prepaid,0,364.93979113443015,4364.178887559893,14,35,north,unemployed,upper_middle,17.451777131604437,2334,577,5.0,5.0,0,basic,6,0,1,3,1,41,5149,3471.9313975795058,635.9082518742362,14,0.3817007349385432,0.1024132437094506,0.20803528599064536,habitual_defaulter
C6506,postpaid,0,1078.6689039208193,13072.182995466157,70,31,north,salaried,lower_middle,57.321560718755705,2309,574,32.0,10.0,0,basic,1,1,1,1,2,4,8826,691.5781495342115,1790.9274150277051,6,0.9371583775175174,0.1886937142742643,0.9589626531463354,habitual_defaulter
C6507,postpaid,0,200.0,2292.630600174748,11,39,east,student,lower_middle,7.681482025948485,2809,630,21.0,2.0,1,premium,6,1,0,1,4,14,3024,2171.0582382984744,1264.4801191111574,1,0.2885139482566764,0.21514225646638174,0.03562522411695568,habitual_defaulter
C6508,postpaid,0,480.76322097079037,5735.833281799049,27,41,metro,salaried,lower_middle,32.41309902371281,2425,621,50.0,10.0,1,premium,6,0,0,1,9,23,78120,4483.860945761219,757.2100304585078,1,0.40482200463139606,0.7490576327447128,0.600218261606151,occasional_defaulter
C6509,postpaid,0,862.5792571452381,10259.845661552336,102,30,rural,salaried,high,38.10790621904196,2605,618,12.0,2.0,0,basic,6,0,0,2,6,18,40020,81.42308105821394,1236.4358560480312,29,0.9673275326157486,0.5794286828075055,0.3713399618339249,habitual_defaulter
C6510,postpaid,0,707.844830810413,8484.832303425479,69,73,rural,salaried,lower_middle,33.22319157257247,649,376,14.0,5.0,0,basic,1,0,1,2,4,51,19356,2030.5995852773328,1918.868561054375,23,0.5979402454522021,0.8626846814846951,0.3277438748212703,habitual_defaulter
C6511,prepaid,1,318.56942715603503,3859.4875483687383,79,25,east,salaried,low,7.764845985579001,1482,991,1.0,1.0,1,standard,1,1,1,4,5,26,16340,4612.9795310264235,1153.4903768970391,10,0.29211894085348233,0.5526933633936713,0.20938845809230044,occasional_defaulter
C6512,postpaid,0,349.1372037349557,4055.0038602925265,38,59,south,salaried,upper_middle,25.570588443320425,1375,627,9.0,6.0,0,basic,1,0,1,1,2,36,1634,4369.103610850539,1708.4933748871465,29,0.9890855342868645,0.31771113390233885,0.016730511639589052,habitual_defaulter
C6513,postpaid,0,313.01906285333246,3620.2369015841314,62,72,south,salaried,upper_middle,8.064741465686314,1868,538,1.0,14.0,1,premium,3,0,0,1,3,23,9402,741.9831163122864,451.95549602501444,29,0.370477543366293,0.7488955689038704,0.9193193701525854,habitual_defaulter
C6514,postpaid,0,757.160458178397,8986.763727729465,53,19,north,salaried,low,49.19118581648054,145,191,9.0,5.0,0,basic,12,0,0,1,8,52,7712,612.1822899861601,1659.5239608481954,26,0.4753411531888625,0.8012972314697666,0.592761615876063,occasional_defaulter
C6515,prepaid,1,362.5063347507308,4441.945006880907,80,59,north,self_employed,lower_middle,12.621650888701135,1720,504,11.0,3.0,1,standard,6,0,1,4,6,53,4512,4682.088191704489,1913.790105157101,24,0.33407903300249875,0.8477469396701597,0.5958055227306006,occasional_defaulter
C6516,prepaid,0,626.6058399077621,7633.003596663074,18,44,north,salaried,lower_middle,36.72169131564527,1005,187,4.0,1.0,0,basic,12,0,0,1,9,35,83331,2203.7524240042294,258.1542654172283,9,0.48197451929261836,0.9344761332162244,0.04240523157438314,occasional_defaulter
C6517,postpaid,0,629.7769932435724,7473.047384975715,117,51,metro,salaried,lower_middle,25.81662712062247,2109,311,39.0,4.0,1,standard,6,1,1,1,6,41,23856,1131.9654858566842,1638.2650010719324,15,0.6163148040276899,0.8778400362268819,0.9081720273064573,habitual_defaulter
C6518,postpaid,1,2003.4308352714759,23929.674993448847,97,46,metro,self_employed,upper_middle,90.98673595083356,2721,326,8.0,16.0,0,standard,3,0,0,2,9,29,65430,3502.2970683621347,1090.959759516073,26,0.8833746542194698,0.5477326031013621,0.1691474494835271,occasional_defaulter
C6519,postpaid,0,646.9624093504027,7782.11697250368,99,43,rural,retired,upper_middle,33.654939538547495,1438,909,1.0,4.0,1,basic,12,0,0,1,7,14,20286,2719.129096661539,554.9552992807598,18,0.8044913509532672,0.17040434475744892,0.8370362607897163,habitual_defaulter
C6520,prepaid,0,348.5810571728344,4194.082400984363,119,40,west,salaried,upper_middle,6.7338863810097855,478,187,10.0,2.0,0,standard,3,0,1,2,6,6,10950,4997.836610718144,1808.7810290179875,29,0.47341653122724203,0.46667860512701487,0.5893047123216005,habitual_defaulter
C6521,prepaid,0,243.93879553663345,2832.013636562962,52,53,north,student,lower_middle,30.535483314618997,2229,220,16.0,18.0,0,standard,1,0,1,1,4,24,37724,3608.31714588307,165.09369414428875,18,0.4842194637196341,0.3314342948190937,0.18851234561294006,habitual_defaulter
C6522,prepaid,0,467.91235697032823,5534.4962114965665,24,71,rural,retired,lower_middle,25.359861806354832,2143,935,13.0,21.0,0,standard,3,0,0,1,3,52,29628,1137.5524573190744,1951.6164669766813,15,0.6080668783382159,0.22332041279691695,0.6034553458300433,habitual_defaulter
C6523,postpaid,1,510.0469532440147,6067.97808978811,99,26,east,self_employed,lower_middle,25.418940823048956,750,787,17.0,25.0,0,basic,1,0,1,3,8,38,47328,864.378150206983,407.40013311625256,6,0.9267869071907118,0.6068888930136642,0.4085126296356659,habitual_defaulter
C6524,prepaid,0,200.0,1365.5702380556936,7,38,rural,unemployed,lower_middle,1.0,929,870,43.0,6.0,0,basic,12,0,0,1,6,7,11586,4374.732202250112,1933.4771057721828,6,0.9310802638721712,0.45168543610646994,0.9852576096239943,habitual_defaulter
C6525,prepaid,0,367.7414875529173,4437.321607612628,14,59,west,self_employed,low,20.39666640139973,2817,818,1.0,7.0,0,standard,1,0,0,1,9,57,60498,3970.967354222083,620.1431574680533,18,0.8557668184860717,0.7328296089787311,0.9826623943020654,habitual_defaulter
C6526,postpaid,0,641.3298419226389,7508.5380704404115,50,53,metro,student,upper_middle,38.19012513300909,601,900,31.0,3.0,1,basic,1,1,0,1,4,49,35644,4383.135017694346,1329.5988150183653,3,0.18891592776149546,0.8037870905159658,0.2807562152561094,habitual_defaulter
C6527,prepaid,0,406.3457431624333,5028.649420896024,94,20,metro,salaried,upper_middle,15.487980644492644,2469,465,9.0,3.0,1,standard,6,1,1,1,6,55,32076,2599.5708817650752,1920.5530753129647,23,0.7454218292022415,0.2947135209757833,0.9563158335079566,habitual_defaulter
C6528,postpaid,0,927.7321708550523,11162.669211079163,24,24,north,student,lower_middle,45.54548465813125,1995,583,10.0,6.0,1,basic,6,0,0,4,5,47,42015,2675.1049799341986,1952.9042004828486,8,0.7310855543251037,0.4914130340343955,0.6242094802470839,habitual_defaulter
C6529,prepaid,0,231.1123498802871,2780.2864943377135,79,40,east,salaried,low,14.347585635385327,444,689,18.0,1.0,1,basic,1,1,0,1,1,6,6544,450.9053936623625,1145.4893855337507,1,0.06391757984381186,0.25553524548767437,0.7258671986584145,habitual_defaulter
C6530,postpaid,1,790.1995836492445,9431.8398577223,13,49,east,self_employed,low,51.98099782682702,2610,198,18.0,26.0,0,standard,12,1,0,4,5,6,11335,331.13998332584885,1708.422035562467,18,0.9826527436558901,0.7087199031291945,0.3308908860056924,habitual_defaulter
C6531,prepaid,0,900.2201619875765,10735.20158333472,19,40,rural,salaried,low,35.53270633710462,198,87,2.0,9.0,1,basic,12,0,0,1,1,7,5552,2612.004198478029,1385.126675502626,14,0.8188877948024564,0.6497901130428249,0.8476016338470961,habitual_defaulter
C6532,postpaid,0,921.5647695377578,10995.43832686608,29,33,south,salaried,high,55.22885261358428,2812,443,20.0,0.0,1,standard,3,1,1,1,3,50,2094,1976.4450471042949,80.86293310798095,19,0.9203235549789552,0.021962079664401002,0.8295982464254567,habitual_defaulter
C6533,postpaid,0,230.16098260043276,2722.801461883978,22,22,north,self_employed,low,17.4361221418126,2312,341,4.0,2.0,0,basic,24,0,0,1,8,28,68208,4155.428702761948,198.61978765464966,18,0.18809613879094722,0.8642623164391923,0.9982147945874112,occasional_defaulter
C6534,prepaid,0,647.425699849015,1327.5680707383233,2,30,metro,salaried,low,21.61810033498996,1773,915,7.0,3.0,0,premium,1,0,1,1,9,6,60993,1391.7784165961523,1486.0860475261545,13,0.8746714915281785,0.32856838621416995,0.536204035888892,habitual_defaulter
C6535,prepaid,0,376.97739853417926,4614.804739648334,103,27,north,salaried,lower_middle,3.966759400422543,1653,922,13.0,0.0,0,basic,6,0,0,1,1,25,4025,47.82583942563312,97.06235195322071,12,0.2110643491740929,0.637268987063659,0.26602738444523477,habitual_defaulter
C6536,prepaid,0,251.29351964958897,2902.43698905607,77,73,rural,self_employed,low,4.924678452839535,1895,147,22.0,33.0,0,premium,12,0,1,1,8,23,36976,3722.84973158601,58.00081703460206,18,0.07442258946361413,0.31976252109254966,0.3660742940245937,occasional_defaulter
C6537,postpaid,0,433.7085441576771,5169.220253531118,36,19,north,retired,lower_middle,18.1953820755026,540,389,28.0,3.0,0,basic,12,1,1,1,10,50,56770,3142.5877977150244,1200.8192894518722,27,0.3921588677673392,0.1051986154436293,0.37384005832898404,occasional_defaulter
C6538,postpaid,0,331.0475777437206,3983.7255316404357,38,33,south,salaried,upper_middle,5.774311069107689,2170,127,25.0,0.0,0,basic,12,0,1,1,4,59,23192,4407.718320235054,433.442078518197,7,0.7430350183963671,0.35003596552889427,0.7897020824229338,habitual_defaulter
C6539,prepaid,0,903.6234694138617,10860.305817237848,18,69,south,self_employed,low,47.989740388116914,1872,135,15.0,17.0,0,basic,12,1,1,1,8,54,14080,2405.2528694370644,1560.8095935629367,23,0.6059589900454344,0.8564851460542519,0.5592482856605538,habitual_defaulter
C6540,postpaid,1,722.1153124375074,8619.096428727711,51,18,west,student,upper_middle,27.115517948119226,148,255,4.0,1.0,0,basic,12,0,1,5,1,35,3664,3476.771120631228,544.7852338522682,22,0.5453753781673709,0.4829994134069874,0.01843112219451226,habitual_defaulter
C6541,prepaid,0,288.92164955227116,3438.0061621459154,15,23,north,salaried,lower_middle,18.55975446036784,696,632,23.0,5.0,0,standard,3,1,1,1,8,59,56304,4638.144342189707,195.2763277014866,26,0.21607330827604299,0.6396796232190811,0.25599815718584795,occasional_defaulter
C6542,postpaid,0,365.6506163679594,4369.117131108681,99,71,metro,self_employed,low,15.410315373191192,2445,206,75.0,4.0,0,standard,24,0,0,4,2,32,3302,3066.25921949055,170.36044056572555,20,0.46132870688952554,0.2420973664043241,0.6425172133483236,habitual_defaulter
C6543,postpaid,0,441.69359420756035,5205.190566978611,52,36,rural,self_employed,lower_middle,20.037329488454102,2712,21,34.0,1.0,0,standard,1,0,0,2,4,22,10756,3134.7443151074876,233.68294827059196,4,0.7768276576206975,0.5536354326518872,0.3551692831655484,habitual_defaulter
C6544,prepaid,0,523.3116464835063,6205.485620090993,17,50,rural,salaried,low,35.121304084058224,2467,34,11.0,0.0,0,premium,24,1,1,1,6,11,51774,428.0532305667689,1545.239039751499,13,0.3724305494489344,0.21602778427880354,0.4146301650298523,habitual_defaulter
C6545,prepaid,0,947.1979038604054,11215.707563847034,112,45,south,self_employed,low,56.00051930221855,318,297,12.0,3.0,0,premium,1,0,0,2,4,14,38680,4582.163604659225,75.03103424031438,12,0.5794337576130374,0.7708593197136955,0.2389852418332139,habitual_defaulter
C6546,prepaid,0,796.2635942358824,9643.344514759236,77,22,west,student,low,45.454932904859625,797,716,62.0,4.0,0,basic,12,0,1,1,1,41,6623,136.2549574617411,1603.5255887521232,11,0.3721956852489544,0.7344764574065512,0.4189250185090019,habitual_defaulter
C6547,prepaid,1,560.1841578297165,6767.704746284234,22,29,west,salaried,lower_middle,18.224016972639824,2798,731,1.0,11.0,0,standard,3,1,0,2,10,39,17570,3606.8713515215354,199.89107705704282,0,0.49390651847314315,0.623458387838115,0.6395360750377321,occasional_defaulter
C6548,prepaid,0,471.8415039880688,5553.572429537596,54,47,rural,self_employed,upper_middle,14.467058422747675,1797,787,18.0,10.0,0,standard,6,0,1,1,6,57,37512,3342.16580707148,465.63441539275135,18,0.34169019406723267,0.2442272156720693,0.2737903646954235,habitual_defaulter
C6549,prepaid,0,205.3375644962257,2374.0871940129728,52,34,west,retired,lower_middle,5.531663009545305,809,92,3.0,5.0,0,basic,12,0,1,1,10,42,55700,560.1944022856353,492.8904158496668,21,0.8741908990769092,0.1844642147357759,0.5408367916011763,habitual_defaulter
C6550,prepaid,0,1108.3178499666155,13191.058504368903,104,36,metro,student,low,70.41870869032572,713,836,2.0,2.0,1,standard,24,0,1,3,5,56,40015,2213.1487559965744,111.94929772117321,28,0.20137271651399824,0.02208599524401933,0.7361867800991186,occasional_defaulter
C6551,prepaid,0,425.85413058907045,5034.732669209327,85,57,rural,salaried,low,11.096324186650897,273,898,7.0,15.0,0,standard,1,0,1,3,2,4,12138,3516.3283844662733,515.1356188117444,22,0.4178504465843451,0.9322026532708357,0.1433654327293049,habitual_defaulter
C6552,prepaid,0,1280.7000637819544,15387.872438919201,90,59,south,salaried,lower_middle,68.89620288705703,1773,127,5.0,8.0,1,standard,12,0,0,1,10,47,38970,393.7359016302794,474.5028781355333,14,0.5636261461754962,0.9485084203262091,0.11779669897155298,occasional_defaulter
C6553,prepaid,0,606.5942466798604,7508.917338257342,46,42,east,salaried,lower_middle,19.054361337265476,1334,538,1.0,3.0,0,basic,6,1,1,1,5,12,8835,2422.9591184605097,1806.151231308375,28,0.11092994788875687,0.10703379135298852,0.9648932457810547,habitual_defaulter
