customer_id,plan_type,is_family_plan,avg_monthly_bill,total_revenue_12m,late_payments_12m,missed_payments_12m,max_days_late,tenure_months,num_bills,num_payments_on_time_12m,num_payments_late_12m,late_payment_ratio,missed_payment_ratio,avg_payment_delay_days,last_payment_status,last_payment_delay_days,days_overdue_current_bill,is_currently_overdue,payment_method,auto_pay_enabled,billing_cycle_day,historical_billing_disputes,customer_age,customer_region,occupation_type,income_bracket,account_type,num_dependents,avg_monthly_data_usage_gb,avg_monthly_voice_minutes,avg_monthly_sms,international_usage_minutes,roaming_usage_minutes,value_added_services_subscribed,plan_category,contract_length_months,discounts_or_offers_applied,plan_change_count_last_12m,is_5g_plan,num_lines_in_account,num_support_calls_12m,complaint_count_12m,issue_type_majority,refund_requests_12m,dispute_count_12m,loyalty_score,app_login_frequency_monthly,reward_points_balance,renewal_rate,credit_score_range,wallet_balance,avg_topup_amount,topup_frequency,max_payment_delay_days_12m,num_bills_30plus_days_late,num_bills_60plus_days_late,days_since_last_payment,consecutive_missed_payments_max,current_outstanding_balance,segment_label
C4183,postpaid,0,409.8,4468.35,2,1,97,11,11,8,2,0.18,0.09,8.3,missed,57,41,1,cash,0,2,1,22,rural,salaried,high,individual,2,4.1,415,438,4.0,17.0,0,standard,24,0,0,0,1,0,0,billing,0,0,3,24,29310,0.25,good,1686.39,1333.57,21,97,3,1,54,1,36369.27,occasional_defaulter
C5373,postpaid,0,1487.42,17819.67,1,1,99,13,12,10,1,0.08,0.08,5.4,late,15,28,1,credit_card,0,22,0,44,north,self_employed,upper_middle,individual,2,81.1,2123,40,11.0,76.0,0,standard,1,1,0,0,1,1,0,other,0,0,4,11,38116,0.33,fair,3418.49,403.55,6,99,2,2,16,1,16156.35,critical
C7574,postpaid,0,1471.13,17633.1,0,1,44,17,12,11,0,0.0,0.08,4.6,on_time,0,23,1,bank_transfer,0,1,0,42,rural,retired,low,individual,4,73.7,2195,556,4.0,149.0,0,basic,24,0,0,0,3,0,0,billing,0,0,6,17,49458,0.77,fair,4771.32,359.38,16,44,1,0,3,1,29934.45,critical
C0054,postpaid,1,288.91,1126.82,0,1,51,4,4,3,0,0.0,0.25,9.8,missed,78,42,1,UPI,0,22,1,44,south,salaried,upper_middle,individual,1,11.0,133,263,3.0,2.0,0,basic,1,1,1,0,5,1,0,network,0,0,5,56,43565,0.31,fair,882.08,523.63,28,51,1,0,73,1,25362.7,occasional_defaulter
C6482,postpaid,0,566.33,6769.39,1,0,13,113,12,11,1,0.08,0.0,1.6,on_time,0,12,1,UPI,1,18,0,30,metro,salaried,lower_middle,individual,1,32.3,2901,30,29.0,0.0,0,premium,24,0,0,1,1,1,0,network,0,0,5,0,12045,0.97,poor,3341.41,981.46,6,13,0,0,6,0,4976.87,occasional_defaulter
C5480,postpaid,0,930.4,11205.32,3,1,40,91,12,8,3,0.25,0.08,7.5,missed,52,21,1,UPI,0,4,2,18,north,salaried,lower_middle,SME,4,37.9,1538,635,17.0,15.0,0,standard,24,0,0,0,2,3,0,billing,0,0,10,33,99570,0.79,good,3846.28,1438.58,19,40,2,0,114,1,9606.4,habitual_defaulter
C1473,postpaid,1,466.87,5540.99,0,0,0,66,12,12,0,0.0,0.0,0.0,late,6,0,0,bank_transfer,1,17,1,41,metro,self_employed,upper_middle,individual,2,29.3,374,752,2.0,42.0,0,standard,6,1,0,0,2,1,1,network,0,0,10,54,82990,0.75,fair,4012.21,1957.55,19,0,0,0,9,0,2888.77,occasional_defaulter
C3089,postpaid,0,967.67,11671.35,4,0,3,50,12,8,4,0.33,0.0,7.6,on_time,0,17,1,cash,1,1,0,40,east,salaried,upper_middle,individual,5,37.7,2542,525,27.0,12.0,0,standard,1,0,0,0,2,3,0,other,0,0,10,37,33610,0.34,good,4560.94,830.1,20,3,0,0,28,0,2827.66,occasional_defaulter
C6627,postpaid,1,681.84,8292.11,1,1,33,25,12,10,1,0.08,0.08,6.7,missed,52,21,1,bank_transfer,0,18,2,26,rural,salaried,upper_middle,SME,4,13.0,302,411,24.0,15.0,0,basic,6,0,0,1,2,2,0,billing,0,0,5,35,6220,0.9,good,4069.37,1304.51,24,33,2,0,40,1,13179.16,critical
C1469,postpaid,1,1194.07,14388.86,0,0,0,107,12,12,0,0.0,0.0,0.0,on_time,0,0,0,cash,1,2,1,67,south,student,upper_middle,individual,2,53.7,546,723,2.0,20.0,0,premium,6,0,3,0,2,7,0,other,0,0,6,26,52524,0.92,good,4237.86,1324.62,13,0,0,0,25,0,4950.07,critical
C9888,postpaid,1,806.91,9700.38,2,0,27,53,12,10,2,0.17,0.0,1.4,on_time,0,26,1,cash,1,28,2,62,south,student,lower_middle,individual,0,52.3,389,256,20.0,13.0,1,basic,6,0,0,1,5,1,0,other,0,1,5,31,41250,0.15,fair,2193.94,655.55,2,27,0,0,17,0,4992.19,critical
C6936,postpaid,0,618.25,7390.06,0,0,0,22,12,12,0,0.0,0.0,0.0,late,10,0,0,bank_transfer,0,18,1,48,east,salaried,high,individual,3,26.5,1757,614,7.0,25.0,0,standard,1,0,0,0,1,0,0,other,0,0,6,0,22932,0.53,good,3877.6,515.03,2,0,0,0,1,0,2941.81,critical
C9784,postpaid,1,268.66,3226.23,1,1,84,72,12,10,1,0.08,0.08,4.5,on_time,0,49,1,credit_card,0,13,0,68,north,salaried,upper_middle,individual,4,1.0,263,532,2.0,32.0,0,standard,1,0,0,1,3,1,0,network,0,0,10,56,81820,0.68,good,381.1,1410.49,5,84,2,2,15,1,7988.93,habitual_defaulter
C6984,postpaid,1,822.24,9899.68,3,0,22,59,12,9,3,0.25,0.0,2.4,on_time,0,44,1,credit_card,1,26,1,62,west,self_employed,upper_middle,individual,0,27.7,634,817,1.0,41.0,0,standard,24,1,0,1,5,2,1,other,0,0,6,47,32592,0.64,fair,2529.73,1995.91,13,22,0,0,5,0,1430.16,habitual_defaulter
C3973,postpaid,0,849.88,10262.98,3,1,76,89,12,8,3,0.25,0.08,6.5,on_time,0,33,1,bank_transfer,0,22,1,55,rural,self_employed,upper_middle,individual,4,28.9,2678,796,11.0,96.0,1,standard,12,0,1,1,1,4,0,network,0,0,9,28,27036,0.85,poor,1708.63,496.83,30,76,1,1,23,1,9106.38,critical
C1636,postpaid,0,502.38,5987.55,0,0,0,19,12,12,0,0.0,0.0,0.0,late,7,0,0,cash,1,30,1,50,metro,self_employed,lower_middle,individual,2,31.6,1740,53,4.0,81.0,0,standard,12,1,0,1,1,2,0,other,0,1,2,18,19634,0.7,good,817.17,1328.93,22,0,0,0,0,0,367.56,critical
C4708,postpaid,0,1071.85,12802.07,1,2,103,56,12,9,1,0.08,0.17,6.3,late,18,8,1,UPI,1,13,0,30,metro,salaried,upper_middle,individual,0,62.5,2175,563,1.0,45.0,1,standard,12,0,0,0,2,2,1,other,0,0,6,8,46620,0.84,fair,2284.37,545.4,15,103,3,2,21,2,37001.78,critical
C7600,postpaid,0,605.8,7361.91,0,0,0,61,12,12,0,0.0,0.0,0.0,on_time,0,0,0,cash,0,10,0,66,east,salaried,lower_middle,corporate,3,45.9,618,885,1.0,73.0,0,basic,24,0,0,0,1,0,0,other,0,0,7,42,61544,0.14,fair,4358.95,1518.36,3,0,0,0,19,0,4075.56,critical
C1780,postpaid,1,662.33,7936.45,3,1,38,93,12,8,3,0.25,0.08,6.5,late,4,19,1,UPI,1,14,0,23,west,self_employed,lower_middle,individual,0,39.2,280,49,12.0,13.0,1,standard,3,0,1,0,4,1,0,other,0,0,6,55,21216,0.16,fair,1002.75,1595.76,2,38,3,0,23,1,25268.69,occasional_defaulter
C7691,postpaid,0,400.95,4765.94,1,1,35,105,12,10,1,0.08,0.08,5.9,missed,31,29,1,cash,1,14,0,41,metro,self_employed,lower_middle,individual,0,7.8,756,210,45.0,79.0,0,basic,12,1,0,1,1,2,0,network,0,0,6,3,26436,0.96,fair,2164.04,1008.17,6,35,2,0,84,1,11763.15,occasional_defaulter
C5224,postpaid,0,655.36,7853.36,4,0,2,29,12,8,4,0.33,0.0,1.8,on_time,0,5,1,UPI,1,10,1,36,rural,salaried,lower_middle,individual,2,19.0,2564,422,12.0,8.0,1,standard,12,0,0,0,1,4,1,other,0,0,9,26,68751,0.49,poor,4463.46,585.75,15,2,0,0,26,0,182.91,critical
C6693,postpaid,0,1384.98,16602.34,2,1,40,95,12,9,2,0.17,0.08,5.7,on_time,0,47,1,credit_card,0,12,1,52,rural,salaried,low,individual,0,72.2,143,145,3.0,14.0,0,standard,12,0,0,0,1,4,1,billing,0,0,7,44,66738,0.73,good,3616.89,693.87,21,40,3,0,16,1,23275.61,critical
C6115,postpaid,0,542.0,6557.34,2,1,83,74,12,9,2,0.17,0.08,5.7,on_time,0,19,1,cash,1,8,1,30,east,student,upper_middle,individual,5,39.4,363,322,17.0,41.0,0,basic,24,0,0,1,4,1,0,network,1,0,7,7,32606,0.99,good,2853.94,120.73,8,83,3,1,22,1,46364.52,habitual_defaulter
C5137,postpaid,0,2033.79,24483.9,2,0,8,82,12,10,2,0.17,0.0,3.2,late,7,44,1,cash,1,1,2,46,rural,salaried,low,individual,0,88.9,316,146,0.0,0.0,0,premium,1,0,0,1,4,0,0,billing,0,0,7,57,245,0.77,fair,4228.37,313.63,21,8,0,0,30,0,2427.17,critical
C7237,postpaid,0,481.81,5803.32,3,0,9,38,12,9,3,0.25,0.0,1.9,on_time,0,3,1,UPI,0,26,0,30,south,student,low,individual,0,40.9,2731,924,19.0,1.0,1,standard,24,0,0,1,1,1,1,network,0,0,7,49,6692,0.3,fair,4518.58,616.08,20,9,0,0,27,0,3916.48,critical
C5898,postpaid,0,1040.14,12470.07,0,1,48,119,12,11,0,0.0,0.08,3.6,on_time,0,14,1,credit_card,0,13,1,56,south,self_employed,high,individual,4,44.3,1160,846,2.0,22.0,0,basic,12,1,1,1,1,2,3,other,1,0,9,2,48294,0.45,poor,4290.83,516.4,4,48,1,0,19,1,39659.19,occasional_defaulter
C3051,postpaid,0,438.88,5258.4,1,1,108,48,12,10,1,0.08,0.08,5.4,on_time,0,31,1,cash,0,1,1,55,rural,retired,lower_middle,individual,2,7.4,122,812,5.0,46.0,1,basic,3,1,0,0,1,1,2,billing,0,0,9,7,76446,0.96,fair,68.83,1835.14,17,108,1,1,20,1,14135.98,habitual_defaulter
C8042,postpaid,0,1262.97,15142.67,1,1,43,32,12,10,1,0.08,0.08,4.7,on_time,0,4,1,credit_card,1,30,0,42,north,retired,upper_middle,individual,2,54.1,1914,576,11.0,32.0,0,basic,1,0,0,1,1,3,0,billing,0,0,5,4,23865,0.28,fair,4965.41,607.87,24,43,2,0,12,1,6985.22,occasional_defaulter
C3706,postpaid,1,348.4,4165.19,1,1,84,92,12,10,1,0.08,0.08,4.0,on_time,0,52,1,credit_card,1,29,0,56,north,salaried,lower_middle,individual,3,1.0,1437,164,2.0,6.0,0,standard,12,0,0,0,5,0,0,network,0,0,5,41,33120,0.56,fair,1716.08,202.65,9,84,2,1,4,1,23886.7,habitual_defaulter
C5282,postpaid,0,339.28,4086.07,1,1,53,85,12,10,1,0.08,0.08,3.2,on_time,0,5,1,cash,0,25,0,74,east,salaried,upper_middle,individual,0,25.0,2239,567,1.0,34.0,0,basic,1,0,0,0,1,1,1,network,0,0,7,9,65905,0.54,fair,3675.06,1402.46,9,53,2,0,8,1,9257.96,critical
C4074,postpaid,0,408.58,4881.68,0,0,0,101,12,12,0,0.0,0.0,0.0,late,29,0,0,UPI,0,10,0,24,east,salaried,low,individual,2,31.7,2026,62,14.0,8.0,0,standard,12,1,1,1,1,2,2,billing,0,0,7,3,14161,0.13,poor,960.68,1555.28,22,0,0,0,29,0,4260.38,critical
C0531,postpaid,1,419.97,4972.31,2,0,7,30,12,10,2,0.17,0.0,2.5,late,20,33,1,UPI,1,2,0,52,east,salaried,lower_middle,individual,5,11.9,242,804,1.0,39.0,0,premium,12,1,0,1,2,0,0,billing,0,0,6,58,43938,0.61,fair,1199.3,1685.14,1,7,0,0,16,0,2093.51,habitual_defaulter
C2804,postpaid,1,1426.99,17086.05,1,0,24,32,12,11,1,0.08,0.0,0.5,late,11,47,1,UPI,0,3,0,51,rural,salaried,high,individual,1,65.1,509,770,13.0,33.0,0,basic,6,1,0,1,5,1,2,billing,2,0,8,32,40840,0.79,good,1227.02,1856.11,27,24,0,0,22,0,1958.27,critical
C2457,postpaid,0,897.75,10758.16,0,0,0,104,12,12,0,0.0,0.0,0.0,late,12,0,0,cash,0,4,0,34,east,salaried,lower_middle,corporate,2,43.1,2152,423,13.0,17.0,0,premium,1,0,0,0,1,0,0,billing,0,0,6,34,15492,0.88,poor,1824.18,890.52,19,0,0,0,5,0,1458.81,habitual_defaulter
C8443,postpaid,0,508.85,5958.48,3,0,15,16,12,9,3,0.25,0.0,3.9,on_time,0,35,1,bank_transfer,1,1,1,43,west,self_employed,lower_middle,individual,1,34.8,1831,42,0.0,2.0,0,standard,24,1,0,1,1,6,1,network,0,0,2,36,5830,0.63,fair,2947.4,1116.75,23,15,0,0,14,0,2394.32,occasional_defaulter
C0672,postpaid,1,851.34,10210.61,2,0,6,39,12,10,2,0.17,0.0,1.4,on_time,0,13,1,credit_card,1,6,0,72,west,self_employed,lower_middle,individual,0,37.6,2388,978,36.0,43.0,0,basic,6,1,0,1,3,1,0,billing,0,0,10,28,12110,0.6,fair,2519.57,707.88,13,6,0,0,11,0,4601.96,habitual_defaulter
C4053,postpaid,1,522.49,6250.25,1,1,36,92,12,10,1,0.08,0.08,5.2,late,6,41,1,credit_card,0,16,0,41,metro,salaried,upper_middle,individual,0,39.1,714,68,9.0,25.0,0,premium,3,1,0,1,2,1,2,billing,0,0,8,6,50848,0.61,good,4181.77,1493.05,4,36,1,0,4,1,47169.94,critical
C6954,postpaid,0,472.43,5613.83,1,1,113,105,12,10,1,0.08,0.08,5.0,on_time,0,58,1,UPI,1,28,1,24,rural,self_employed,lower_middle,SME,5,17.3,471,109,1.0,19.0,0,premium,12,0,0,0,1,0,0,other,0,0,8,7,29976,0.72,good,4004.87,1209.38,29,113,2,2,6,1,6080.4,habitual_defaulter
C1487,postpaid,0,412.64,4962.55,4,0,8,105,12,8,4,0.33,0.0,3.2,missed,42,38,1,bank_transfer,1,21,0,59,north,self_employed,lower_middle,individual,0,6.6,124,924,13.0,11.0,1,basic,6,0,0,0,2,3,0,network,0,0,8,41,48104,0.45,good,1982.81,1128.13,6,8,0,0,36,0,3684.1,occasional_defaulter
C6990,postpaid,0,484.02,1451.7,3,0,22,3,3,0,3,1.0,0.0,8.7,on_time,0,60,1,cash,0,6,2,36,west,salaried,lower_middle,corporate,3,20.3,1940,491,3.0,104.0,1,basic,24,0,0,1,1,2,0,billing,1,0,2,36,3880,0.13,fair,1702.68,1670.73,17,22,0,0,14,0,4039.05,critical
C5501,postpaid,0,353.92,4137.31,1,0,22,115,12,11,1,0.08,0.0,1.1,on_time,0,29,1,UPI,1,22,1,26,rural,retired,upper_middle,individual,1,27.4,2305,719,10.0,22.0,1,premium,6,0,0,0,1,1,0,other,0,0,9,24,86571,0.83,poor,74.73,345.3,14,22,0,0,3,0,3732.76,critical
C0955,postpaid,0,607.72,7220.46,0,1,37,31,12,11,0,0.0,0.08,4.9,on_time,0,54,1,cash,1,29,0,56,rural,unemployed,low,individual,1,25.4,865,797,1.0,22.0,1,basic,12,0,0,0,1,1,0,billing,0,0,9,49,72405,0.1,fair,4668.26,1987.31,9,37,1,0,30,1,5417.75,occasional_defaulter
C4430,postpaid,0,637.18,7588.22,3,0,3,45,12,9,3,0.25,0.0,3.2,on_time,0,55,1,UPI,1,8,0,24,west,retired,lower_middle,individual,2,12.5,2014,985,49.0,3.0,0,basic,24,0,0,1,1,3,0,network,0,0,5,27,37275,0.38,fair,4591.49,971.03,9,3,0,0,24,0,613.72,habitual_defaulter
C4561,postpaid,0,264.48,3112.34,2,0,7,102,12,10,2,0.17,0.0,0.9,late,9,55,1,UPI,1,27,0,39,rural,self_employed,upper_middle,individual,5,6.4,2037,223,3.0,16.0,0,basic,3,1,0,0,5,1,2,other,0,0,8,56,55224,0.74,fair,3080.8,730.7,15,7,0,0,5,0,834.94,occasional_defaulter
C9207,postpaid,0,540.73,6542.01,3,0,24,109,12,9,3,0.25,0.0,2.4,on_time,0,14,1,bank_transfer,0,9,0,54,metro,retired,upper_middle,individual,0,37.2,2714,276,22.0,7.0,0,standard,24,0,0,1,1,1,2,other,0,0,6,53,36996,0.29,fair,3705.58,1393.83,24,24,0,0,18,0,2877.74,occasional_defaulter
C2019,postpaid,0,594.53,7107.91,2,2,85,58,12,8,2,0.17,0.17,10.2,late,24,12,1,UPI,1,4,0,56,rural,salaried,upper_middle,individual,1,19.9,343,983,17.0,37.0,1,basic,1,1,0,0,1,2,0,other,0,0,6,8,32514,0.99,fair,4995.28,1143.11,16,85,2,1,15,2,48612.67,occasional_defaulter
C9698,postpaid,0,474.87,5723.58,2,0,6,73,12,10,2,0.17,0.0,2.3,on_time,0,31,1,UPI,1,5,1,47,metro,student,upper_middle,individual,2,20.3,1978,101,11.0,30.0,0,basic,12,1,0,0,1,0,1,other,0,0,8,26,34704,0.82,poor,2515.05,708.07,14,6,0,0,15,0,2661.37,critical
C7596,postpaid,1,1071.65,12898.87,1,1,97,102,12,10,1,0.08,0.08,5.2,late,28,34,1,credit_card,1,27,0,67,west,retired,low,individual,0,56.9,1829,905,2.0,6.0,1,standard,3,0,0,0,5,4,0,network,0,0,6,17,5436,0.12,fair,4921.83,1353.99,16,97,2,2,26,1,30991.87,critical
C1116,postpaid,0,370.12,4448.67,0,0,0,105,12,12,0,0.0,0.0,0.0,late,16,0,0,cash,1,24,1,24,south,self_employed,upper_middle,individual,0,20.9,1610,993,8.0,1.0,0,standard,1,0,0,1,1,4,1,other,0,0,7,56,32641,0.47,fair,487.95,1974.15,9,0,0,0,20,0,3274.25,critical
C3628,postpaid,1,842.52,10139.86,2,0,19,91,12,10,2,0.17,0.0,1.7,late,25,32,1,cash,0,23,1,36,east,salaried,upper_middle,individual,4,46.8,1651,740,10.0,9.0,0,standard,24,0,0,1,5,1,1,other,0,0,9,53,72171,0.77,fair,1722.98,1978.75,25,19,0,0,10,0,4208.33,critical
C0809,postpaid,0,1554.49,18585.76,3,0,4,88,12,9,3,0.25,0.0,3.4,on_time,0,26,1,credit_card,1,16,0,19,north,retired,low,individual,2,77.2,2384,575,8.0,6.0,0,premium,24,1,1,0,1,4,0,other,0,0,7,36,33075,0.28,fair,2182.15,185.52,21,4,0,0,20,0,4955.73,occasional_defaulter
C3105,postpaid,0,1274.98,15247.88,0,1,75,43,12,11,0,0.0,0.08,2.9,on_time,0,37,1,bank_transfer,0,7,0,64,north,salaried,upper_middle,individual,5,51.9,1467,869,0.0,16.0,0,standard,24,1,1,1,1,1,0,network,0,0,6,15,49056,0.61,good,821.55,910.71,15,75,1,1,2,1,5681.34,habitual_defaulter
C3704,postpaid,1,706.97,8429.36,2,0,5,100,12,10,2,0.17,0.0,4.0,late,10,35,1,cash,1,8,0,72,rural,self_employed,low,SME,0,41.1,2546,612,10.0,48.0,0,premium,1,0,2,1,5,3,1,billing,0,1,5,25,30420,0.33,good,8.92,114.28,25,5,0,0,3,0,4908.75,occasional_defaulter
C7025,postpaid,0,651.02,7744.14,3,1,116,78,12,8,3,0.25,0.08,5.6,on_time,0,21,1,cash,0,22,0,25,north,self_employed,low,individual,4,42.7,832,99,18.0,14.0,1,standard,12,0,0,1,1,0,0,network,0,0,10,35,82980,0.58,fair,211.75,928.54,16,116,4,1,2,1,33303.19,occasional_defaulter
C6212,postpaid,0,501.71,5943.99,0,0,0,48,12,12,0,0.0,0.0,0.0,on_time,0,0,0,credit_card,1,7,0,29,south,salaried,low,individual,4,30.7,1347,339,14.0,31.0,0,basic,1,0,0,0,1,2,2,network,0,0,7,22,54789,0.91,good,683.78,277.94,2,0,0,0,15,0,3953.58,critical
C6993,postpaid,0,937.08,11207.82,1,0,24,81,12,11,1,0.08,0.0,1.2,late,9,50,1,credit_card,1,18,0,31,east,self_employed,lower_middle,individual,4,59.4,332,23,7.0,7.0,1,basic,3,0,1,1,3,2,0,other,0,0,5,49,43995,0.76,fair,4684.41,1669.98,22,24,0,0,26,0,3935.93,critical
C8633,postpaid,0,631.01,7470.78,1,1,112,85,12,10,1,0.08,0.08,4.2,on_time,0,52,1,bank_transfer,0,15,0,36,west,salaried,low,individual,2,19.0,2770,84,1.0,61.0,1,standard,3,0,0,1,1,3,0,network,0,0,7,55,27503,0.1,fair,4150.43,1310.37,25,112,1,1,15,1,8046.0,occasional_defaulter
C2591,postpaid,1,363.27,4404.03,1,0,1,65,12,11,1,0.08,0.0,2.1,on_time,0,29,1,credit_card,1,13,0,48,rural,student,lower_middle,individual,0,15.2,2800,570,10.0,24.0,0,standard,12,0,1,0,3,4,0,network,0,1,9,29,17910,0.23,fair,637.19,1238.99,4,1,0,0,10,0,4844.0,critical
C2140,postpaid,1,2189.45,26346.03,2,0,10,13,12,10,2,0.17,0.0,0.9,on_time,0,22,1,bank_transfer,0,1,2,43,south,salaried,upper_middle,individual,3,124.9,2374,921,5.0,48.0,1,premium,24,1,0,1,3,2,0,network,0,0,5,16,1795,0.67,good,4190.18,888.35,14,10,0,0,15,0,1015.37,occasional_defaulter
C8020,postpaid,1,450.77,5437.12,1,0,14,83,12,11,1,0.08,0.0,1.5,on_time,0,3,1,cash,1,4,0,21,west,self_employed,lower_middle,individual,4,38.5,2177,895,3.0,14.0,0,standard,12,0,0,1,2,2,0,network,2,0,8,22,71152,0.85,poor,4447.62,807.39,13,14,0,0,18,0,2986.33,occasional_defaulter
C2265,postpaid,0,200.0,2424.29,2,0,6,112,12,10,2,0.17,0.0,2.3,on_time,0,4,1,bank_transfer,1,4,0,48,rural,self_employed,upper_middle,individual,3,3.4,1876,735,10.0,71.0,0,standard,24,1,1,1,1,2,0,billing,0,0,6,14,13152,0.54,good,46.41,1126.02,1,6,0,0,16,0,518.1,critical
C4110,postpaid,0,520.84,6299.58,1,1,35,114,12,10,1,0.08,0.08,4.9,on_time,0,55,1,credit_card,1,23,0,40,west,unemployed,high,individual,2,13.4,238,952,25.0,41.0,0,standard,1,0,0,1,3,2,0,network,0,1,7,39,23807,0.4,good,239.11,378.58,9,35,1,0,11,1,16994.59,critical
C4030,postpaid,0,403.66,4864.91,3,0,19,103,12,9,3,0.25,0.0,3.7,missed,85,40,1,credit_card,1,5,0,27,north,self_employed,low,individual,5,17.1,2234,919,23.0,20.0,0,standard,1,1,0,1,4,1,1,network,0,0,6,31,37464,0.89,fair,1179.8,1972.97,13,19,0,0,75,0,4259.34,critical
C0937,postpaid,0,479.35,5705.48,2,0,29,120,12,10,2,0.17,0.0,1.3,on_time,0,18,1,bank_transfer,1,13,0,73,south,salaried,upper_middle,individual,2,14.6,2611,330,6.0,27.0,0,standard,12,0,0,1,1,4,0,billing,0,0,8,4,13264,0.68,poor,4932.24,1933.46,19,29,0,0,13,0,3623.49,habitual_defaulter
C1943,postpaid,0,478.99,5644.52,4,1,63,119,12,7,4,0.33,0.08,9.8,late,1,42,1,bank_transfer,1,8,2,30,west,salaried,upper_middle,individual,1,21.0,2900,62,10.0,9.0,0,premium,24,0,1,0,5,2,0,network,0,1,6,20,468,0.22,fair,1369.46,1925.91,19,63,3,3,1,1,19698.97,critical
C9773,postpaid,0,835.39,7584.83,2,1,46,9,9,6,2,0.22,0.11,10.4,on_time,0,11,1,cash,1,8,1,28,west,self_employed,upper_middle,individual,3,35.6,1331,633,10.0,33.0,0,basic,6,0,0,1,4,1,1,other,0,0,1,37,1191,0.19,good,801.38,362.94,22,46,1,0,4,1,23277.18,occasional_defaulter
C4560,postpaid,1,646.13,7775.12,1,0,4,114,12,11,1,0.08,0.0,1.5,on_time,0,13,1,cash,1,29,2,29,south,retired,low,individual,3,43.3,673,263,1.0,43.0,1,premium,1,1,0,0,5,1,0,network,1,0,5,15,38870,0.77,good,3049.44,1878.89,16,4,0,0,16,0,1411.29,critical
C0010,postpaid,0,1064.11,12791.99,1,0,25,16,12,11,1,0.08,0.0,1.9,on_time,0,3,1,UPI,1,12,0,19,south,salaried,upper_middle,individual,5,55.0,1192,698,5.0,11.0,0,standard,1,0,0,1,1,3,1,other,0,0,3,26,27261,0.17,fair,3662.6,1818.98,15,25,0,0,1,0,1913.81,occasional_defaulter
C8560,postpaid,1,1747.12,21063.45,3,0,25,107,12,9,3,0.25,0.0,4.3,on_time,0,56,1,credit_card,0,7,1,45,east,salaried,lower_middle,individual,0,93.8,1325,375,3.0,43.0,1,premium,6,0,1,1,2,5,0,network,1,0,6,57,31938,0.29,fair,3627.93,1073.81,21,25,0,0,8,0,4760.83,habitual_defaulter
C2688,postpaid,0,806.73,9602.17,2,0,23,85,12,10,2,0.17,0.0,2.4,late,5,12,1,bank_transfer,0,18,1,67,east,self_employed,lower_middle,individual,4,50.4,2698,537,10.0,10.0,0,standard,1,1,0,0,1,0,0,network,0,0,5,15,24345,0.92,fair,1807.93,964.58,2,23,0,0,7,0,1939.45,critical
C1886,postpaid,0,751.72,9010.06,2,1,35,51,12,9,2,0.17,0.08,8.6,on_time,0,19,1,UPI,1,11,0,40,north,salaried,lower_middle,individual,5,39.2,2490,136,1.0,29.0,0,premium,24,0,1,1,1,2,0,network,0,1,10,47,45320,0.74,fair,2342.95,1465.71,6,35,3,0,30,1,29019.29,occasional_defaulter
C6301,postpaid,0,287.26,3063.06,3,0,20,11,11,8,3,0.27,0.0,5.8,on_time,0,36,1,UPI,1,11,0,19,south,self_employed,lower_middle,individual,2,20.6,1957,48,2.0,13.0,1,basic,3,0,0,1,1,2,0,other,0,0,9,45,18891,0.66,fair,4338.27,1376.86,29,20,0,0,5,0,762.43,critical
C1398,postpaid,0,434.41,5276.72,2,0,19,31,12,10,2,0.17,0.0,0.9,on_time,0,13,1,UPI,1,24,0,49,east,salaried,low,individual,0,13.8,2726,783,5.0,2.0,0,basic,3,1,2,1,1,4,1,other,0,0,6,13,37614,0.21,fair,2102.5,502.6,15,19,0,0,22,0,2396.68,occasional_defaulter
C0879,postpaid,0,1331.88,15986.66,0,0,0,39,12,12,0,0.0,0.0,0.0,on_time,0,0,0,credit_card,1,18,0,33,east,self_employed,upper_middle,individual,4,66.8,1761,413,27.0,31.0,0,premium,12,0,0,1,1,2,0,network,0,0,6,17,29676,0.39,fair,4263.78,940.62,8,0,0,0,21,0,236.0,critical
C2718,postpaid,1,568.19,6768.27,3,0,21,26,12,9,3,0.25,0.0,5.7,missed,32,19,1,cash,1,25,0,61,metro,self_employed,lower_middle,individual,5,23.7,1088,27,5.0,1.0,0,basic,3,1,0,1,5,2,0,other,0,0,10,29,90210,0.54,good,3935.09,1236.76,23,21,0,0,98,0,289.25,critical
C8481,postpaid,0,378.83,4615.22,2,1,36,108,12,9,2,0.17,0.08,7.1,missed,49,16,1,credit_card,1,7,0,56,north,salaried,low,individual,3,34.3,2509,973,1.0,12.0,1,standard,1,0,0,0,2,5,0,network,0,0,9,13,69768,0.2,poor,2125.44,1705.51,12,36,2,0,71,1,27060.04,occasional_defaulter
C5473,postpaid,0,757.83,9032.34,3,0,27,63,12,9,3,0.25,0.0,4.5,on_time,0,13,1,bank_transfer,1,28,0,43,south,self_employed,lower_middle,individual,4,39.2,1542,696,8.0,35.0,0,basic,1,1,1,0,3,2,0,billing,2,0,6,52,58572,0.41,fair,4657.5,566.77,8,27,0,0,1,0,1487.45,critical
C9749,postpaid,0,1404.87,16897.39,2,0,3,67,12,10,2,0.17,0.0,2.5,on_time,0,54,1,cash,1,15,2,26,metro,retired,low,individual,1,82.1,2368,617,9.0,11.0,0,basic,24,0,1,0,4,1,0,other,0,0,8,48,16928,0.19,good,2979.15,1173.18,12,3,0,0,15,0,405.92,critical
